6,0,"{"""":6}"
6,0,"{"""":6}"
6,0,"{"""":6}"
6,0,"{"""":6}"
6,0,"{"""":6}"
14.06.2022,0,0,6,0,0,0,0
14.06.2022,0,0,6,0,0,0,0
15.06.2022,6,0,6,0,0,0,0
15.06.2022,6,0,6,0,0,0,0
